worker_id,external_id,judgments_count,missed_count,golds_count,missed_test_percentage,agreement,forgiven_count,feedback_count,frontload_count,frontload_missed,channel,country,region,city,last_ip,flagged_at,rejected_at,approved_at,bonus,flag_reason,trust_overall,submission_rate,level_1_contributors
19255809,4FE41E171F553D6124750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19304439,F56B8B4E93F0DACF2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19376280,71B916494758F0140FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19385877,A9B6DCD50975B9BA044935D48A84480F,13,2,4,0.5,,0,0,0,0,neodev,ARG,17,Salta,190.229.228.208,,,,0,,0.5,260,1
19398611,853007,0,0,0,#DIV/0!,,0,0,0,0,pokerowned,,,,,,,,0,,1,0,1
19413376,5592588,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
19415377,8298656,0,0,0,#DIV/0!,,0,0,0,0,prodege,,,,,,,,0,,1,0,1
19427782,92524,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
19451988,4A84044DCE27119924750D543524A854,5,4,4,1,,0,0,0,0,neodev,HUN,5,Budapest,80.99.120.12,,,,0,,0,300,1
19529259,95F026E223E84DE36964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19537574,F1D01C16E4617884DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19556136,929EECBB2C3F593B93CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19557370,BB9215761CA4883B044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19588100,B5B8026E39DECC4E044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19588388,79BD26BBAF65ED05DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19596350,615292A9E41B29C641A29D4352C72707,14,2,5,0.4,,0,0,0,0,neodev,LVA,25,Riga,84.237.196.189,,,,0,,0.6,300,1
19620806,mschrisha,0,0,0,#DIV/0!,,0,0,0,0,instagc,,,,,,,,0,,1,0,1
19622810,A939B13F1F1CC0DC044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19623604,5647644,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
19662305,592BE73EE777C6926964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19671759,0FE19256853640082BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19682373,0950AC824CD0EB806964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19690374,Dolos,10,1,5,0.2,,0,0,0,0,getpaid,ITA,7,Rome,151.28.255.63,,,,0,,0.8,300,1
19699216,candra1,0,0,0,#DIV/0!,,0,0,0,0,getpaid,,,,,,,,0,,1,0,1
19713908,9E6239F4E14B83C0DD6A67EA287D2489,5,3,3,1,,0,0,0,0,neodev,MAR,52,Kenitra,105.158.168.237,,,,0,,0,300,1
19739093,5668644,10,3,3,1,,0,0,0,0,clixsense,GBR,V2,Glasgow,81.159.26.144,,,,0,,0,300,1
19745059,mimi56,9,3,4,0.75,,0,0,0,0,instagc,CAN,ON,Saint Catharines,174.90.57.18,,,,0,,0.25,270,1
19789121,2466,7,2,4,0.5,,0,0,0,0,diamondtask,PHL,A7,Batangas,124.6.181.220,,,,0,,0.5,300,1
19807329,43D2E307691B9E7C41A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19812530,E3847CB9EDC5D31024750D543524A854,17,1,7,0.142857143,,0,0,0,0,neodev,EST,1,Tallinn,194.150.65.36,2/11/14 11:07,,,0,"Entered ‰ÛÏI`m really sorry, I`m not good with flower types‰Û_‰Ûù for each task",0.8571,280,1
19819058,110273,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
19822336,2519,12,1,7,0.142857143,,0,0,0,0,diamondtask,USA,KY,Oak Grove,173.19.132.115,2/12/14 7:57,,,0,Selected ‰ÛÏunable‰Ûù for all tasks. Entered ‰ÛÏflower in the image‰Ûù in comment box,0.8571,180,1
19839617,39C18A51EC0F800FDD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19844767,nouro60,18,3,8,0.375,,0,0,0,0,goldtasks,MAR,49,Rabat,41.248.174.113,2/11/14 11:19,,,0,Entered: ‰ÛÏI do not know kinds of flowers‰Ûù  for all tasks,0.625,154,1
19869025,5A295A87CBD97192DD6A67EA287D2489,15,3,4,0.75,,0,0,0,0,neodev,BEL,,,91.176.181.97,,,,0,,0.25,30,1
19887374,113624,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
19912685,5697800,5,4,4,1,,0,0,0,0,clixsense,HRV,21,Zagreb,93.136.20.88,,,,0,,0,300,1
19935988,18263,0,0,0,#DIV/0!,,0,0,0,0,eup_slw,,,,,,,,0,,1,0,1
19943761,2111DADEB354638893CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
19954284,675BC2E1BC052F630DD4E15F98F7C799,19,1,7,0.142857143,,0,0,0,0,neodev,SRB,,,82.208.220.182,,,,0,,0.8571,28,1
19962806,davidcordova123,0,0,0,#DIV/0!,,0,0,0,0,getpaid,,,,,,,,0,,1,0,1
20001731,ezcashdaily,13,0,6,0,,0,0,0,0,instagc,USA,TX,Dallas,71.14.136.3,,,,0,,1,200,1
20013575,5706719,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20039446,6A6E2291C901ACB7044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20045855,17390018D1577ABE044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20051450,7B41A005F8B61FD2BD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20066172,54E321522C5BE5A90DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20067330,18276,0,0,0,#DIV/0!,,0,0,0,0,eup_slw,,,,,,,,0,,1,0,1
20067493,998DCC1AA7F48838044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20095082,5728357,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20100045,8555570,19,2,7,0.285714286,,0,0,0,0,prodege,CAN,QC,MontrÌ©al,74.59.234.193,2/12/14 7:57,,,0,Selected ‰ÛÏunable‰Ûù for all tasks. Entered ‰ÛÏIt‰Ûªs not clear‰Ûù in every comment box.,0.7143,300,1
20100344,174F2F53E4FAFA3293CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20148339,BA09231210935DCBDD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20153584,9625983ACB76911E6964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20158161,5739361,7,1,4,0.25,,0,0,0,0,clixsense,CAN,AB,Calgary,96.53.23.66,,,,0,,0.75,21,1
20163299,5740178,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20195168,2C27257CB6EF959C0FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20197780,2477,0,0,0,#DIV/0!,,0,0,0,0,getpaidto,,,,,,,,0,,1,0,1
20208902,664F434701F54436DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20212538,F5ADD1927F14BDE4DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20216643,1A4DEF5BE363B7606964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20230593,186C0BA80413BB572BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20250937,D5788306540913396964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20268107,E06DF0357568B99724750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20276919,5758484,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20285224,341F9EC27E89859041A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20287593,34E9123F1AD87A026964A2442E880D82,10,0,6,0,,0,0,0,0,neodev,IDN,10,Yogyakarta,202.67.40.1,2/12/14 11:15,,,0,"All tasks ""unable"" and ""i do not know their name"" on all comments.",1,240,1
20312218,41E70A865E1C72D041A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20313058,5763949,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20313638,luciernagaescarcha,5,3,3,1,,0,0,0,0,getpaid,ESP,54,Cuenca,84.124.208.113,,,,0,,0,0,1
20323831,F20B8E64EBD6C355044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20332296,85198,0,0,0,#DIV/0!,,0,0,0,0,bitcoinget,,,,,,,,0,,1,0,1
20340543,6380ABE02C34AFDB93CA06397A287A80,18,1,7,0.142857143,,0,0,0,0,neodev,GRC,,,178.128.200.236,,,,0,,0.8571,270,1
20355355,011BE5D76B99D62F93CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20360711,A85BD9DA1218890924750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20373541,51365,38,3,12,0.25,,0,0,0,0,dollarsignup,GBR,H9,London,146.185.23.28,2/12/14 13:40,,,0,"	Entered for each task ""Rose"" and unable ""hard to find""",0.75,28,1
20391012,E75E22DE729BE0EF0FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20409168,AA0E766983E03689044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20412624,5779254,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20417948,D7270F0FF5BFC25A2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20422912,5778266,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20424904,C03C73DE44B39883044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20443890,E2CBBA1C4C7C6E1D0FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20464581,8684896,0,0,0,#DIV/0!,,0,0,0,0,prodege,,,,,,,,0,,1,0,1
20479104,E21656367F9E9CCD0FA9E28369487118,5,1,4,0.25,,0,0,0,0,neodev,ITA,5,Parma,79.45.218.177,,,,0,,0.75,300,1
20492264,B44FC10D0EE186B5044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20512953,5794523,5,0,2,0,,0,0,0,0,clixsense,USA,CA,Alameda,76.211.236.28,,,,0,,1,0,1
20538354,5774F368440342AC93CA06397A287A80,5,0,4,0,,0,0,0,0,neodev,ITA,14,Olbia,62.10.128.88,,,,0,,1,0,1
20543325,4BEE953758EE4C330FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20558040,5799107,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20568343,97FD01CB783A167D2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20576469,1F94CB0F65372F8ABD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20587516,victoriana,0,0,0,#DIV/0!,,0,0,0,0,getpaid,,,,,,,,0,,1,0,1
20588826,D1E71FBD81210FD4BD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20590277,167335,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
20593813,FB6444A4E77A872D2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20604178,A2C3F8C23313676F2BFA95FAD8D0CB36,10,1,4,0.25,,0,0,0,0,neodev,IDN,4,Jakarta,36.69.186.197,,,,0,,0.75,300,1
20626198,A4B4B88AA75B9C1A24750D543524A854,16,2,7,0.285714286,,0,0,0,0,neodev,LTU,57,Kaunas,78.62.203.43,,,,0,,0.7143,240,1
20639394,35981B2D627EF0840FA9E28369487118,28,1,9,0.111111111,,0,0,0,0,neodev,PER,15,Lima,190.222.142.138,,,,0,,0.8889,280,1
20651158,2577736ED015042F41A29D4352C72707,12,2,5,0.4,,0,0,0,0,neodev,PAK,8,Islamabad,39.47.158.148,2/12/14 7:57,,,0,"For each task added ‰ÛÏAbutilon hybridum, Acacia sp, Adonis vernalis‰Ûù in varying orders.",0.6,30,1
20700525,B615BF96E8561AB12BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20707100,5826059,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20709579,F8245AB82D0ACED541A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20741193,5546,10,1,5,0.2,,0,0,0,0,getpaidto,USA,MI,Fenton,71.82.101.130,,,,0,,0.8,300,1
20747746,95037,0,0,0,#DIV/0!,,0,0,0,0,bitcoinget,,,,,,,,0,,1,0,1
20754976,F2654AFD1F62A454044935D48A84480F,5,3,3,1,,0,0,0,0,neodev,EGY,6,Alexandria,41.35.174.79,,,,0,,0,300,1
20762633,101296,0,0,0,#DIV/0!,,0,0,0,0,bitcoinget,,,,,,,,0,,1,0,1
20803220,180068,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
20803820,5809674,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20824320,0245F501F0136DFB0DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20825866,5AB57F00BF8E933C41A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20832239,4E8E08F01CF4785D24750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20843337,E7950553CBB6B6E193CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20850021,5847121,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20870602,8862681,0,0,0,#DIV/0!,,0,0,0,0,prodege,,,,,,,,0,,1,0,1
20892374,79D02ECDF11F9959B2FC20CCDE456A6D,0,0,0,#DIV/0!,,0,0,0,0,callmemoney,,,,,,,,0,,1,0,1
20913044,FFA87F31183CB6C093CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20940610,55E8ABF39AD12E592BFA95FAD8D0CB36,41,4,12,0.333333333,,0,0,0,0,neodev,IDN,10,Yogyakarta,202.67.40.7,2/12/14 13:40,,,0,"unable for all tasks and ""not sure about this"" for all comments",0.6667,10,1
20949591,049C94A22497EA0724750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20959143,3517D39690615C2193CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20962732,AD001D7F7C5E2EE3DD6A67EA287D2489,5,3,4,0.75,,0,0,0,0,neodev,BRA,30,Caruaru,200.165.142.64,,,,0,,0.25,300,1
20965375,1A6DA1F08C43AE7993CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20970468,C2953F87CA2A51F541A29D4352C72707,5,3,4,0.75,,0,0,0,0,neodev,USA,TX,Dallas,64.31.35.211,,,,0,,0.25,300,1
20987019,5865153,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
20990131,3892E0B4FFC2569093CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
20992381,7DE68E22C73AEAB141A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21005843,7FE77518DCB655842BFA95FAD8D0CB36,5,4,4,1,,0,0,0,0,neodev,SVN,,,89.143.156.105,,,,0,,0,300,1
21009607,EB8534560451A5280FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21044230,66C94F732E708DFB2BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21055830,5841200,5,2,4,0.5,,0,0,0,0,clixsense,DZA,1,Alger,41.103.164.31,,,,0,,0.5,0,1
21078281,5858752,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21095865,DD12B544767249D024750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21128696,1954,0,0,0,#DIV/0!,,0,0,0,0,tasks4dollars,,,,,,,,0,,1,0,1
21143335,B0CBC524598CC27C044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21147686,C2BC3A9F75D3528A93CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21148172,77A763CFE0A7DB040DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21149215,EBE6015E5151A3F32BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21158317,99B113A9035B7C6B24750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21158539,C666E7D4BF83C80D6964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21164292,351E91599541E2E42BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21166732,2a6f7b1c1e85591c70c0c9daec9df2319ca24845,0,0,0,#DIV/0!,,0,0,0,0,coinworker,,,,,,,,0,,1,0,1
21178358,FB14031F619C446F0FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21191028,winmeenaramkumar,0,0,0,#DIV/0!,,0,0,0,0,instagc,,,,,,,,0,,1,0,1
21212170,4BDD826E11BDA0F4DD6A67EA287D2489,5,2,2,1,,0,0,0,0,neodev,BGR,42,Sofia,94.26.23.145,,,,0,,0,0,1
21218345,B9A56FF1F839BD9BBD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21231085,7477,5,2,2,1,,0,0,0,0,giftcardgpt,USA,TX,Houston,174.136.34.186,,,,0,,0,0,1
21234315,2F035A62AAE9F7D293CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21234459,715759C1A7CF4CFDBD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21252471,20979,0,0,0,#DIV/0!,,0,0,0,0,eup_slw,,,,,,,,0,,1,0,1
21252739,5906127,10,1,3,0.333333333,,0,0,0,0,clixsense,ARG,1,Balcarce,181.29.232.197,,,,0,,0.6667,5,1
21263158,E1C99D2CEEB9FC85BD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21271141,stacymcbryde,0,0,0,#DIV/0!,,0,0,0,0,instagc,,,,,,,,0,,1,0,1
21273368,DC41E9A96E017DF793CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21287300,A1C81BEBEB4E4FCC0DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21287655,5912507,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21296619,66B9FB0D72D5668ABD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21315655,209596,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
21316235,E9B5D023AA995C33DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21327869,4891DBAD75CEB1B0BD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21336908,9A0DE3CFB5EF78920FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21344772,213599,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
21346739,2003EB8DD2583A6B93CA06397A287A80,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21350392,5922323,5,0,3,0,,0,0,0,0,clixsense,THA,40,Bangkok,61.7.182.53,,,,0,,1,0,1
21364430,BA7AFC42AED7EFA241A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21386738,86896E075712BDD6DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21394120,350314CF846DF304BD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21401142,5933227,5,3,3,1,,0,0,0,0,clixsense,POL,83,Gliwice,83.4.184.54,,,,0,,0,300,1
21419075,22417,0,0,0,#DIV/0!,,0,0,0,0,tremorgames,,,,,,,,0,,1,0,1
21430844,40F255EF8B767F21DD6A67EA287D2489,5,0,1,0,,0,0,0,0,neodev,BGR,42,Sofia,130.204.87.122,,,,0,,1,300,1
21431219,2E2FF36E4FA23C5641A29D4352C72707,14,1,4,0.25,,0,0,0,0,neodev,VEN,,,190.74.224.29,,,,0,,0.75,24,1
21441553,8C35C291EDCE014A24750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21463130,ADF23D6B32301BEC044935D48A84480F,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21463928,2D5976C45310D86641A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21464831,5936742,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21464909,cookiez,5,3,4,0.75,,0,0,0,0,instagc,GBR,M1,Slough,92.30.43.181,,,,0,,0.25,0,1
21465428,7C5876C528CBE1180DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21477411,3758E6C4C11A96F50FA9E28369487118,5,0,2,0,,0,0,0,0,neodev,IDN,4,Jakarta,139.228.215.50,,,,0,,1,300,1
21489842,E1C9040D74C04FC52BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21490173,61259,0,0,0,#DIV/0!,,0,0,0,0,gifthunterclub,,,,,,,,0,,1,0,1
21505082,35F349EE90E06A5E0FA9E28369487118,5,1,4,0.25,,0,0,0,0,neodev,PRT,9,Faro,85.241.28.167,,,,0,,0.75,300,1
21507851,3478353,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21511883,4756C700200EB9F224750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21515166,E488BB0ECC5DC49241A29D4352C72707,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21517011,60242AE3E6AB575C6964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21527382,B2887CD077A26AA724750D543524A854,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21532579,107CC5BF1E21532F0DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21544996,4ED96885D61045BF0DD4E15F98F7C799,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21545814,5958388,5,1,4,0.25,,0,0,0,0,clixsense,,,,191.177.25.253,2/11/14 14:59,,,0,Did not understand the task. Entered ‰ÛÏare drawings‰Ûù in all comment fields. Also country not included in resulting data.,0.75,300,1
21551911,F756E15C1A214CA72BFA95FAD8D0CB36,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21566119,3659E7677D61BAC3BD9CE4BD64DFB8C1,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21571272,5963888,0,0,0,#DIV/0!,,0,0,0,0,clixsense,,,,,,,,0,,1,0,1
21571388,CFE76BA2D16AD66B41A29D4352C72707,44,1,13,0.076923077,,0,0,0,0,neodev,ITA,9,Lucino,151.21.10.0,2/12/14 13:40,,,0,"	unable for all tasks and ""http://it.wikipedia.org/wiki/Lilium"" for all comments",0.9231,53,1
21576289,73E714E64FE433E60FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21578661,14F26594837A818D24750D543524A854,24,0,8,0,,0,0,0,0,neodev,BLR,1,Brest,178.122.37.98,,,,0,,1,24,1
21581919,136453,0,0,0,#DIV/0!,,0,0,0,0,bitcoinget,,,,,,,,0,,1,0,1
21583494,4B18E9B95BD0B9A16964A2442E880D82,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21583854,3341101222A07ED4DD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21612390,D3465A40D9075B1C0FA9E28369487118,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21612450,28152F07DB8AD7B96964A2442E880D82,5,0,3,0,,0,0,0,0,neodev,ESP,58,Vigo,77.229.212.17,,,,0,,1,300,1
21615144,74AE15069E3C928CDD6A67EA287D2489,0,0,0,#DIV/0!,,0,0,0,0,neodev,,,,,,,,0,,1,0,1
21615227,boukk,5,1,3,0.333333333,,0,0,0,0,instagc,FRA,A9,NÌ¨mes,77.206.110.236,,,,0,,0.6667,300,1
