Image,WorkerID,Country,name1,name2,name3,name1_isflower,name1_corrected,name1_classification,name1_species,name1_genus,name1_family,name1_specific,name2_isflower,name2_corrected,name2_classification,name2_species,name2_genus,name2_family,name2_specific,name3_isflower,name3_corrected,name3_classification,name3_species,name3_genus,name3_family,name3_specific
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-52.842,niche5,ITA,Lily,Rose,Tulip,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,TRUE,tulip,4,,http://dbpedia.org/resource/Tulip,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Tulip
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-55.724,niche5,ITA,Rose,,,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-60.028,niche5,ITA,asphodel,,,TRUE,asphodelus,4,,http://dbpedia.org/resource/Asphodelus,http://dbpedia.org/resource/Xanthorrhoeaceae,http://dbpedia.org/resource/Asphodelus,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-65.126,niche5,ITA,laurel,Rose,daisies,TRUE,bay laurel,2,http://dbpedia.org/resource/Bay_Laurel,http://dbpedia.org/resource/Laurus,http://dbpedia.org/resource/Lauraceae,http://dbpedia.org/resource/Bay_Laurel,TRUE,rose,4,, http://dbpedia.org/resource/Rose,http://dbpedia.org/resource/Rosaceae, http://dbpedia.org/resource/Rose,TRUE,bellis,2,http://dbpedia.org/resource/Ammodile,http://dbpedia.org/resource/Ammodile,http://dbpedia.org/resource/Muridae,http://dbpedia.org/resource/Ammodile
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-65.154,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6587,niche5,ITA,Iris,,,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant),FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-67.124,niche5,ITA,wild pink,,,TRUE,dianthus,4,,http://dbpedia.org/resource/Dianthus,http://dbpedia.org/resource/Caryophyllaceae,http://dbpedia.org/resource/Dianthus,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6876,niche5,ITA,chicory,wild pink,iris,TRUE,chicory,2,http://dbpedia.org/resource/Chicory,http://dbpedia.org/resource/Cichorium,http://dbpedia.org/resource/Asteraceae,http://dbpedia.org/resource/Chicory,TRUE,dianthus,4,,http://dbpedia.org/resource/Dianthus,http://dbpedia.org/resource/Caryophyllaceae,http://dbpedia.org/resource/Dianthus,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant)
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6880,niche5,ITA,wild carnation,iris,,FALSE,,,,,,,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant),FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6881,niche5,ITA,carnation,lily,lily of the valley,TRUE,dianthus caryophyllus,2,http://dbpedia.org/resource/Dianthus_caryophyllus,http://dbpedia.org/resource/Dianthus,http://dbpedia.org/resource/Caryophyllaceae,http://dbpedia.org/resource/Dianthus_caryophyllus,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,convallaria majalis,2,http://dbpedia.org/resource/Lily_of_the_Valley,http://dbpedia.org/resource/Convallaria,http://dbpedia.org/resource/Asparagaceae,http://dbpedia.org/resource/Lily_of_the_Valley
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6882,niche5,ITA,lily,carnation,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,dianthus caryophyllus,2,http://dbpedia.org/resource/Dianthus_caryophyllus,http://dbpedia.org/resource/Dianthus,http://dbpedia.org/resource/Caryophyllaceae,http://dbpedia.org/resource/Dianthus_caryophyllus,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6884,niche5,ITA,lily,carnation,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,TRUE,dianthus caryophyllus,2,http://dbpedia.org/resource/Dianthus_caryophyllus,http://dbpedia.org/resource/Dianthus,http://dbpedia.org/resource/Caryophyllaceae,http://dbpedia.org/resource/Dianthus_caryophyllus,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6885,niche5,ITA,wild carnation,lily,poppy,FALSE,,,,,,,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-6886,niche5,ITA,lily,poppy,iris,TRUE,lilium,4,,http://dbpedia.org/resource/Lilium,http://dbpedia.org/resource/Liliaceae,http://dbpedia.org/resource/Lilium,FALSE,,,,,,,TRUE,iris,3,, http://dbpedia.org/resource/Iris_(plant), http://dbpedia.org/resource/Iridaceae, http://dbpedia.org/resource/Iris_(plant)
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-73.346,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-7457,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
https://www.rijksmuseum.nl/assetimage2.jsp?id=RP-P-OB-81.404,niche5,ITA,unable,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,
